employee_id,attrition,age,gender,marital_status,distance_from_home,department,job_role,job_level,over_time,total_working_years,years_at_company,job_satisfaction,work_life_balance,monthly_income,years_since_last_promotionyears_at_company,income_per_year_exp,loyal_ratio,promotion_lag,over_time_binary
172,1,32.0,Male,Single,1.0,Research & Development,Laboratory Technician,1,Yes,4.0,3.0,3.0,1.0,3730.0,1.0,746.0,0.6,2.0,1
173,0,42.0,Male,Married,10.0,Research & Development,Research Scientist,1,No,10.0,6.0,3.0,2.0,2936.0,3.0,266.90909090909093,0.5454545454545454,3.0,0
174,0,31.0,Male,Divorced,7.0,Sales,Manager,3,No,10.0,5.0,4.0,2.0,11557.0,0.0,1050.6363636363637,0.45454545454545453,5.0,0
175,0,31.0,Female,Married,1.0,Research & Development,Manufacturing Director,2,No,4.0,4.0,1.0,3.0,4148.0,0.0,829.6,0.8,4.0,0
176,1,30.0,Female,Single,5.0,Research & Development,Laboratory Technician,1,No,4.0,3.0,2.0,3.0,2422.0,1.0,484.4,0.6,2.0,0
177,0,36.0,Female,Married,2.0,Research & Development,Research Scientist,1,No,6.0,2.0,3.0,3.0,2543.0,2.0,363.2857142857143,0.2857142857142857,0.0,0
178,0,28.0,Male,Divorced,15.0,Research & Development,Laboratory Technician,1,No,4.0,4.0,3.0,2.0,2207.0,2.0,441.4,0.8,2.0,0
179,0,30.0,Male,Married,20.0,Research & Development,Manufacturing Director,2,No,7.0,6.0,1.0,2.0,9957.0,0.0,1244.625,0.75,6.0,0
180,0,35.0,Female,Married,2.0,Sales,Sales Representative,1,No,2.0,2.0,4.0,3.0,2014.0,2.0,671.3333333333334,0.6666666666666666,0.0,0
181,0,59.0,Male,Single,18.0,Research & Development,Manufacturing Director,3,No,25.0,9.0,4.0,2.0,10512.0,5.0,404.3076923076923,0.34615384615384615,4.0,0
182,0,39.0,Male,Married,25.0,Research & Development,Healthcare Representative,3,No,13.0,6.0,3.0,3.0,10920.0,0.0,780.0,0.42857142857142855,6.0,0
183,0,27.0,Female,Single,8.0,Research & Development,Research Scientist,1,No,6.0,6.0,4.0,2.0,3445.0,1.0,492.14285714285717,0.8571428571428571,5.0,0
184,0,29.0,Male,Single,2.0,Sales,Sales Executive,2,No,10.0,10.0,4.0,2.0,4554.0,0.0,414.0,0.9090909090909091,10.0,0
185,1,34.0,Female,Divorced,23.0,Human Resources,Human Resources,3,Yes,11.0,3.0,1.0,3.0,9950.0,0.0,829.1666666666666,0.25,3.0,1
186,0,36.0,Male,Single,3.0,Research & Development,Research Scientist,2,No,10.0,8.0,2.0,3.0,4485.0,7.0,407.72727272727275,0.7272727272727273,1.0,0
187,0,30.0,Female,Divorced,5.0,Research & Development,Research Scientist,1,No,8.0,3.0,1.0,3.0,3204.0,2.0,356.0,0.3333333333333333,1.0,0
188,0,34.0,Female,Married,28.0,Sales,Sales Executive,2,No,8.0,8.0,3.0,3.0,6712.0,1.0,745.7777777777778,0.8888888888888888,7.0,0
189,0,27.0,Male,Divorced,5.0,Research & Development,Research Director,3,Yes,9.0,9.0,4.0,3.0,12808.0,0.0,1280.8,0.9,9.0,1
190,0,43.0,Female,Married,7.0,Research & Development,Healthcare Representative,3,No,10.0,1.0,1.0,2.0,9985.0,0.0,907.7272727272727,0.09090909090909091,1.0,0
191,0,38.0,Male,Divorced,15.0,Research & Development,Research Director,3,Yes,12.0,11.0,4.0,3.0,11510.0,2.0,885.3846153846154,0.8461538461538461,9.0,1
192,0,36.0,Female,Married,3.0,Sales,Sales Executive,3,No,10.0,9.0,4.0,3.0,7644.0,3.0,694.9090909090909,0.8181818181818182,6.0,0
193,0,39.0,Female,Single,4.0,Research & Development,Manufacturing Director,2,No,10.0,9.0,3.0,1.0,5042.0,3.0,458.3636363636364,0.8181818181818182,6.0,0
194,0,31.0,Male,Married,20.0,Sales,Sales Representative,1,No,3.0,2.0,4.0,3.0,2791.0,2.0,697.75,0.5,0.0,0
195,0,30.0,Male,Divorced,27.0,Sales,Sales Executive,2,No,10.0,8.0,4.0,2.0,5304.0,7.0,482.1818181818182,0.7272727272727273,1.0,0
196,0,44.0,Female,Married,28.0,Sales,Sales Executive,4,Yes,23.0,12.0,4.0,3.0,13320.0,11.0,555.0,0.5,1.0,1
197,0,23.0,Male,Married,9.0,Research & Development,Laboratory Technician,1,No,5.0,4.0,1.0,4.0,2500.0,0.0,416.6666666666667,0.6666666666666666,4.0,0
198,0,41.0,Female,Married,8.0,Sales,Sales Executive,2,No,14.0,5.0,2.0,3.0,4393.0,1.0,292.8666666666667,0.3333333333333333,4.0,0
199,1,21.0,Female,Single,10.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,1.0,2.0,1416.0,1.0,708.0,0.5,0.0,0
200,0,45.0,Male,Married,1.0,Research & Development,Healthcare Representative,3,No,25.0,23.0,3.0,2.0,10748.0,14.0,413.38461538461536,0.8846153846153846,9.0,0
201,0,40.0,Male,Married,9.0,Sales,Sales Executive,2,No,9.0,8.0,1.0,4.0,5473.0,7.0,547.3,0.8,1.0,0
202,0,44.0,Male,Single,1.0,Research & Development,Research Scientist,1,Yes,6.0,4.0,4.0,3.0,2436.0,1.0,348.0,0.5714285714285714,3.0,1
203,0,31.0,Male,Married,11.0,Research & Development,Research Scientist,1,Yes,8.0,6.0,4.0,3.0,2356.0,0.0,261.77777777777777,0.6666666666666666,6.0,1
204,1,46.0,Male,Divorced,9.0,Sales,Sales Executive,3,No,28.0,7.0,4.0,4.0,10096.0,4.0,348.13793103448273,0.2413793103448276,3.0,0
205,0,53.0,Male,Single,6.0,Research & Development,Laboratory Technician,2,No,19.0,2.0,4.0,3.0,2450.0,2.0,122.5,0.1,0.0,0
206,0,49.0,Female,Married,1.0,Research & Development,Research Scientist,1,No,7.0,4.0,1.0,3.0,3580.0,0.0,447.5,0.5,4.0,0
207,0,46.0,Female,Divorced,8.0,Research & Development,Research Scientist,2,Yes,19.0,16.0,1.0,3.0,4615.0,1.0,230.75,0.8,15.0,1
208,0,31.0,Female,Married,12.0,Research & Development,Research Scientist,1,Yes,7.0,4.0,4.0,3.0,3929.0,0.0,491.125,0.5,4.0,1
209,0,50.0,Male,Married,20.0,Research & Development,Healthcare Representative,4,Yes,32.0,30.0,3.0,3.0,11245.0,12.0,340.75757575757575,0.9090909090909091,18.0,1
210,0,58.0,Female,Married,1.0,Research & Development,Research Director,5,Yes,32.0,9.0,1.0,3.0,19701.0,1.0,597.0,0.2727272727272727,8.0,1
211,0,34.0,Male,Single,23.0,Sales,Sales Executive,2,No,10.0,9.0,3.0,3.0,4568.0,8.0,415.27272727272725,0.8181818181818182,1.0,0
212,0,26.0,Male,Single,10.0,Sales,Sales Executive,2,No,5.0,5.0,4.0,3.0,4684.0,1.0,780.6666666666666,0.8333333333333334,4.0,0
213,0,35.0,Male,Married,1.0,Research & Development,Research Scientist,1,No,5.0,3.0,1.0,2.0,2194.0,1.0,365.6666666666667,0.5,2.0,0
214,0,32.0,Male,Divorced,5.0,Research & Development,Research Scientist,1,Yes,7.0,6.0,2.0,2.0,3298.0,0.0,412.25,0.75,6.0,1
215,0,35.0,Male,Single,22.0,Research & Development,Laboratory Technician,1,No,6.0,5.0,3.0,3.0,4230.0,4.0,604.2857142857143,0.7142857142857143,1.0,0
216,0,19.0,Female,Single,25.0,Research & Development,Research Scientist,1,Yes,1.0,1.0,4.0,3.0,2994.0,0.0,1497.0,0.5,1.0,1
217,0,28.0,Male,Single,5.0,Sales,Sales Executive,2,No,6.0,5.0,1.0,3.0,8463.0,1.0,1209.0,0.7142857142857143,4.0,0
218,1,32.0,Male,Married,4.0,Sales,Sales Executive,3,No,14.0,14.0,4.0,2.0,10400.0,9.0,693.3333333333334,0.9333333333333333,5.0,0
219,0,43.0,Female,Married,1.0,Research & Development,Healthcare Representative,2,No,12.0,5.0,4.0,2.0,5562.0,2.0,427.84615384615387,0.38461538461538464,3.0,0
220,0,24.0,Male,Divorced,29.0,Research & Development,Laboratory Technician,1,No,6.0,6.0,1.0,4.0,3907.0,1.0,558.1428571428571,0.8571428571428571,5.0,0
221,0,37.0,Female,Divorced,25.0,Research & Development,Healthcare Representative,2,No,9.0,6.0,4.0,3.0,5731.0,1.0,573.1,0.6,5.0,0
222,0,49.0,Female,Married,22.0,Research & Development,Research Director,4,No,27.0,4.0,2.0,3.0,16413.0,1.0,586.1785714285714,0.14285714285714285,3.0,0
223,0,38.0,Male,Married,2.0,Research & Development,Manufacturing Director,2,No,14.0,1.0,3.0,3.0,6553.0,0.0,436.8666666666667,0.06666666666666667,1.0,0
224,0,30.0,Male,Married,9.0,Human Resources,Human Resources,2,Yes,12.0,11.0,4.0,1.0,6347.0,4.0,488.2307692307692,0.8461538461538461,7.0,1
225,0,53.0,Male,Married,6.0,Sales,Sales Representative,2,Yes,13.0,7.0,3.0,1.0,2306.0,4.0,164.71428571428572,0.5,3.0,1
226,0,42.0,Male,Married,1.0,Sales,Sales Executive,2,No,20.0,20.0,3.0,3.0,4907.0,11.0,233.66666666666666,0.9523809523809523,9.0,0
227,0,30.0,Female,Divorced,3.0,Research & Development,Research Scientist,1,No,1.0,1.0,3.0,3.0,2083.0,0.0,1041.5,0.5,1.0,0
228,0,31.0,Male,Married,1.0,Research & Development,Research Scientist,2,No,10.0,10.0,1.0,3.0,5003.0,8.0,454.8181818181818,0.9090909090909091,2.0,0
229,1,25.0,Male,Married,19.0,Sales,Sales Representative,1,Yes,1.0,1.0,2.0,3.0,2413.0,0.0,1206.5,0.5,1.0,1
230,0,53.0,Male,Single,2.0,Research & Development,Research Director,4,No,35.0,9.0,2.0,2.0,16598.0,8.0,461.05555555555554,0.25,1.0,0
231,0,40.0,Female,Divorced,1.0,Research & Development,Healthcare Representative,2,No,12.0,5.0,4.0,3.0,6513.0,0.0,501.0,0.38461538461538464,5.0,0
232,0,32.0,Female,Married,5.0,Research & Development,Research Scientist,2,No,12.0,7.0,2.0,3.0,5878.0,2.0,452.15384615384613,0.5384615384615384,5.0,0
233,0,29.0,Male,Divorced,10.0,Sales,Sales Representative,1,No,2.0,2.0,2.0,3.0,2297.0,2.0,765.6666666666666,0.6666666666666666,0.0,0
234,1,42.0,Male,Single,12.0,Sales,Sales Executive,4,Yes,22.0,21.0,1.0,2.0,13758.0,13.0,598.1739130434783,0.9130434782608695,8.0,1
235,0,34.0,Female,Single,16.0,Research & Development,Research Scientist,1,No,6.0,5.0,4.0,3.0,2553.0,1.0,364.7142857142857,0.7142857142857143,4.0,0
236,0,28.0,Male,Divorced,8.0,Human Resources,Human Resources,1,No,6.0,5.0,4.0,3.0,4936.0,0.0,705.1428571428571,0.7142857142857143,5.0,0
237,0,43.0,Female,Married,16.0,Sales,Manager,4,Yes,22.0,17.0,4.0,3.0,16064.0,1.0,698.4347826086956,0.7391304347826086,16.0,1
238,0,47.0,Male,Married,2.0,Sales,Sales Executive,2,No,4.0,1.0,2.0,1.0,4978.0,0.0,995.6,0.2,1.0,0
239,0,37.0,Male,Married,6.0,Sales,Sales Executive,2,No,7.0,5.0,4.0,4.0,6502.0,0.0,812.75,0.625,5.0,0
240,0,44.0,Female,Single,1.0,Human Resources,Human Resources,2,No,10.0,2.0,3.0,4.0,5985.0,0.0,544.0909090909091,0.18181818181818182,2.0,0
241,0,34.0,Female,Divorced,26.0,Research & Development,Research Scientist,1,No,5.0,5.0,3.0,3.0,2029.0,0.0,338.1666666666667,0.8333333333333334,5.0,0
242,0,34.0,Male,Married,22.0,Research & Development,Research Scientist,2,Yes,16.0,15.0,4.0,3.0,5747.0,6.0,338.05882352941177,0.8823529411764706,9.0,1
243,0,47.0,Male,Married,14.0,Research & Development,Research Scientist,2,No,16.0,8.0,2.0,4.0,5467.0,1.0,321.5882352941176,0.47058823529411764,7.0,0
244,0,28.0,Male,Single,9.0,Sales,Sales Executive,2,No,7.0,7.0,4.0,3.0,5253.0,0.0,656.625,0.875,7.0,0
245,0,40.0,Male,Married,26.0,Sales,Sales Executive,2,No,8.0,7.0,1.0,2.0,8396.0,7.0,932.8888888888889,0.7777777777777778,0.0,0
246,0,34.0,Female,Married,8.0,Sales,Sales Executive,2,No,6.0,3.0,1.0,3.0,6500.0,1.0,928.5714285714286,0.42857142857142855,2.0,0
247,0,44.0,Male,Single,4.0,Research & Development,Healthcare Representative,2,No,10.0,5.0,2.0,2.0,5933.0,2.0,539.3636363636364,0.45454545454545453,3.0,0
248,0,25.0,Male,Single,2.0,Research & Development,Research Scientist,1,No,6.0,4.0,1.0,2.0,3424.0,0.0,489.14285714285717,0.5714285714285714,4.0,0
249,1,34.0,Male,Single,6.0,Research & Development,Research Scientist,1,No,8.0,4.0,1.0,3.0,2960.0,1.0,328.8888888888889,0.4444444444444444,3.0,0
250,0,60.0,Female,Married,7.0,Research & Development,Manager,5,No,33.0,29.0,1.0,1.0,19566.0,11.0,575.4705882352941,0.8529411764705882,18.0,0
251,0,32.0,Male,Married,7.0,Sales,Sales Executive,2,No,7.0,4.0,4.0,2.0,9204.0,0.0,1150.5,0.5,4.0,0
252,0,28.0,Female,Single,13.0,Sales,Sales Executive,2,Yes,6.0,2.0,3.0,3.0,9854.0,2.0,1407.7142857142858,0.2857142857142857,0.0,1
253,0,36.0,Male,Single,7.0,Research & Development,Research Scientist,1,No,8.0,6.0,4.0,3.0,4678.0,0.0,519.7777777777778,0.6666666666666666,6.0,0
254,0,45.0,Female,Married,4.0,Human Resources,Human Resources,3,No,9.0,5.0,3.0,4.0,9756.0,0.0,975.6,0.5,5.0,0
255,0,32.0,Female,Single,29.0,Research & Development,Laboratory Technician,1,No,10.0,8.0,3.0,3.0,4025.0,7.0,365.90909090909093,0.7272727272727273,1.0,0
256,0,42.0,Female,Married,10.0,Human Resources,Manager,4,No,21.0,20.0,1.0,3.0,16799.0,0.0,763.5909090909091,0.9090909090909091,20.0,0
257,0,46.0,Male,Divorced,2.0,Sales,Sales Executive,3,Yes,13.0,10.0,4.0,2.0,10368.0,0.0,740.5714285714286,0.7142857142857143,10.0,1
258,1,40.0,Male,Married,22.0,Sales,Sales Executive,2,Yes,8.0,6.0,3.0,3.0,6380.0,1.0,708.8888888888889,0.6666666666666666,5.0,1
259,0,39.0,Male,Divorced,19.0,Research & Development,Research Scientist,2,No,7.0,2.0,4.0,3.0,3902.0,2.0,487.75,0.25,0.0,0
260,1,25.0,Male,Single,5.0,Sales,Sales Executive,2,Yes,6.0,6.0,3.0,3.0,5744.0,0.0,820.5714285714286,0.8571428571428571,6.0,1
261,0,29.0,Male,Single,10.0,Sales,Sales Executive,2,No,8.0,5.0,3.0,3.0,5869.0,1.0,652.1111111111111,0.5555555555555556,4.0,0
262,0,24.0,Male,Married,18.0,Research & Development,Laboratory Technician,1,No,6.0,5.0,3.0,3.0,2774.0,1.0,396.2857142857143,0.7142857142857143,4.0,0
263,0,35.0,Female,Married,21.0,Research & Development,Healthcare Representative,2,Yes,10.0,10.0,4.0,1.0,4014.0,0.0,364.90909090909093,0.9090909090909091,10.0,1
264,0,48.0,Male,Married,2.0,Sales,Sales Executive,2,No,12.0,2.0,2.0,3.0,8120.0,2.0,624.6153846153846,0.15384615384615385,0.0,0
265,0,50.0,Male,Divorced,1.0,Research & Development,Research Director,4,No,32.0,5.0,4.0,2.0,17399.0,1.0,527.2424242424242,0.15151515151515152,4.0,0
266,0,54.0,Male,Married,3.0,Research & Development,Research Director,4,No,36.0,10.0,4.0,3.0,17779.0,0.0,480.5135135135135,0.2702702702702703,10.0,0
267,0,30.0,Male,Married,2.0,Sales,Sales Representative,1,No,1.0,1.0,2.0,3.0,2476.0,0.0,1238.0,0.5,1.0,0
268,1,31.0,Female,Married,20.0,Sales,Sales Executive,2,Yes,4.0,2.0,3.0,3.0,4559.0,2.0,911.8,0.4,0.0,1
269,1,39.0,Female,Married,3.0,Sales,Sales Executive,2,Yes,12.0,1.0,3.0,2.0,5238.0,0.0,402.9230769230769,0.07692307692307693,1.0,1
270,1,51.0,Male,Single,8.0,Research & Development,Manufacturing Director,3,No,18.0,4.0,4.0,3.0,10650.0,0.0,560.5263157894736,0.21052631578947367,4.0,0
271,0,44.0,Male,Single,5.0,Research & Development,Laboratory Technician,1,No,7.0,5.0,3.0,3.0,3162.0,0.0,395.25,0.625,5.0,0
272,0,50.0,Female,Divorced,7.0,Research & Development,Research Director,5,Yes,29.0,27.0,3.0,2.0,18740.0,13.0,624.6666666666666,0.9,14.0,1
273,0,23.0,Male,Single,20.0,Research & Development,Laboratory Technician,2,No,5.0,4.0,3.0,3.0,2272.0,1.0,378.6666666666667,0.6666666666666666,3.0,0
274,0,32.0,Male,Married,1.0,Research & Development,Research Scientist,2,No,10.0,10.0,2.0,3.0,6220.0,0.0,565.4545454545455,0.9090909090909091,10.0,0
275,0,44.0,Male,Divorced,4.0,Research & Development,Manager,5,No,26.0,25.0,1.0,2.0,19190.0,14.0,710.7407407407408,0.9259259259259259,11.0,0
276,0,40.0,Male,Single,2.0,Research & Development,Research Scientist,1,No,8.0,2.0,3.0,3.0,2809.0,2.0,312.1111111111111,0.2222222222222222,0.0,0
277,0,53.0,Female,Married,2.0,Sales,Manager,4,No,31.0,25.0,4.0,3.0,15427.0,3.0,482.09375,0.78125,22.0,0
278,0,55.0,Male,Married,2.0,Research & Development,Research Scientist,1,No,19.0,5.0,4.0,4.0,2662.0,0.0,133.1,0.25,5.0,0
279,0,55.0,Female,Single,18.0,Sales,Manager,4,No,37.0,10.0,2.0,3.0,16835.0,7.0,443.0263157894737,0.2631578947368421,3.0,0
280,0,38.0,Female,Single,10.0,Sales,Sales Executive,2,Yes,6.0,5.0,4.0,3.0,5666.0,1.0,809.4285714285714,0.7142857142857143,4.0,1
281,1,34.0,Female,Married,9.0,Human Resources,Human Resources,1,No,2.0,2.0,3.0,3.0,2742.0,2.0,914.0,0.6666666666666666,0.0,0
282,0,36.0,Female,Single,12.0,Research & Development,Manufacturing Director,3,No,15.0,14.0,4.0,2.0,8858.0,7.0,553.625,0.875,7.0,0
283,0,57.0,Male,Divorced,24.0,Research & Development,Healthcare Representative,3,Yes,12.0,5.0,4.0,1.0,9439.0,1.0,726.0769230769231,0.38461538461538464,4.0,1
284,0,32.0,Male,Single,10.0,Sales,Sales Executive,2,No,4.0,0.0,4.0,4.0,4648.0,0.0,929.6,0.0,0.0,0
285,0,36.0,Male,Single,4.0,Research & Development,Laboratory Technician,2,No,10.0,10.0,4.0,2.0,5810.0,1.0,528.1818181818181,0.9090909090909091,9.0,0
286,1,28.0,Male,Single,2.0,Research & Development,Laboratory Technician,1,No,5.0,0.0,3.0,1.0,3485.0,0.0,580.8333333333334,0.0,0.0,0
287,0,35.0,Male,Single,25.0,Research & Development,Laboratory Technician,2,No,9.0,3.0,4.0,3.0,3681.0,0.0,368.1,0.3,3.0,0
288,0,27.0,Female,Divorced,3.0,Sales,Sales Executive,2,Yes,6.0,6.0,4.0,3.0,4647.0,0.0,663.8571428571429,0.8571428571428571,6.0,1
289,0,31.0,Male,Married,18.0,Human Resources,Human Resources,1,No,2.0,1.0,1.0,3.0,2956.0,0.0,985.3333333333334,0.3333333333333333,1.0,0
290,1,37.0,Male,Divorced,6.0,Human Resources,Human Resources,1,Yes,7.0,3.0,1.0,3.0,2073.0,0.0,259.125,0.375,3.0,1
291,0,46.0,Male,Single,13.0,Research & Development,Healthcare Representative,2,No,19.0,10.0,2.0,3.0,5562.0,0.0,278.1,0.5,10.0,0
292,1,50.0,Male,Married,3.0,Sales,Sales Representative,1,Yes,3.0,3.0,3.0,3.0,2683.0,0.0,670.75,0.75,3.0,1
293,0,45.0,Male,Married,2.0,Research & Development,Manager,4,No,22.0,20.0,4.0,3.0,16792.0,11.0,730.0869565217391,0.8695652173913043,9.0,0
294,0,27.0,Male,Married,8.0,Sales,Sales Executive,2,No,5.0,4.0,4.0,3.0,4342.0,1.0,723.6666666666666,0.6666666666666666,3.0,0
295,0,41.0,Female,Married,2.0,Sales,Manager,4,No,22.0,18.0,1.0,3.0,16595.0,11.0,721.5217391304348,0.782608695652174,7.0,0
296,0,30.0,Female,Single,2.0,Research & Development,Laboratory Technician,1,No,12.0,11.0,4.0,2.0,2564.0,6.0,197.23076923076923,0.8461538461538461,5.0,0
297,0,32.0,Female,Divorced,2.0,Sales,Sales Representative,1,No,1.0,1.0,1.0,3.0,2827.0,0.0,1413.5,0.5,1.0,0
298,0,55.0,Male,Single,14.0,Research & Development,Research Director,5,No,36.0,24.0,2.0,3.0,18722.0,2.0,506.0,0.6486486486486487,22.0,0
299,1,32.0,Male,Married,7.0,Research & Development,Laboratory Technician,2,No,10.0,10.0,3.0,3.0,4883.0,1.0,443.90909090909093,0.9090909090909091,9.0,0
300,0,54.0,Female,Divorced,1.0,Research & Development,Manufacturing Director,3,No,33.0,5.0,3.0,1.0,10502.0,1.0,308.88235294117646,0.14705882352941177,4.0,0
301,1,44.0,Male,Single,10.0,Research & Development,Research Scientist,1,Yes,6.0,6.0,3.0,3.0,2936.0,0.0,419.42857142857144,0.8571428571428571,6.0,1
302,0,32.0,Female,Married,9.0,Research & Development,Research Scientist,2,Yes,6.0,6.0,4.0,2.0,6322.0,0.0,903.1428571428571,0.8571428571428571,6.0,1
303,0,25.0,Female,Divorced,8.0,Sales,Sales Executive,2,Yes,6.0,5.0,3.0,2.0,4907.0,0.0,701.0,0.7142857142857143,5.0,1
304,0,33.0,Female,Single,8.0,Sales,Sales Representative,1,No,3.0,2.0,4.0,2.0,2342.0,2.0,585.5,0.5,0.0,0
305,0,28.0,Male,Divorced,17.0,Research & Development,Laboratory Technician,1,No,6.0,4.0,4.0,2.0,2367.0,0.0,338.14285714285717,0.5714285714285714,4.0,0
306,0,27.0,Male,Divorced,9.0,Research & Development,Research Scientist,1,No,6.0,2.0,2.0,1.0,2024.0,2.0,289.14285714285717,0.2857142857142857,0.0,0
307,0,33.0,Male,Single,1.0,Research & Development,Research Scientist,1,Yes,6.0,3.0,1.0,3.0,2799.0,0.0,399.85714285714283,0.42857142857142855,3.0,1
308,1,47.0,Male,Married,29.0,Research & Development,Manager,3,Yes,10.0,10.0,2.0,2.0,11849.0,9.0,1077.1818181818182,0.9090909090909091,1.0,1
309,1,19.0,Female,Single,10.0,Research & Development,Research Scientist,1,Yes,1.0,1.0,2.0,4.0,1859.0,0.0,929.5,0.5,1.0,1
310,0,37.0,Male,Divorced,2.0,Research & Development,Healthcare Representative,2,No,17.0,1.0,4.0,4.0,5163.0,0.0,286.8333333333333,0.05555555555555555,1.0,0
311,0,56.0,Male,Married,23.0,Research & Development,Manufacturing Director,4,Yes,33.0,19.0,2.0,3.0,13402.0,15.0,394.1764705882353,0.5588235294117647,4.0,1
312,0,28.0,Female,Married,1.0,Research & Development,Research Scientist,1,No,3.0,3.0,1.0,3.0,3591.0,1.0,897.75,0.75,2.0,0
313,0,34.0,Female,Married,19.0,Research & Development,Research Scientist,1,No,10.0,10.0,4.0,3.0,2929.0,8.0,266.27272727272725,0.9090909090909091,2.0,0
314,0,37.0,Male,Married,9.0,Sales,Sales Executive,2,No,5.0,5.0,2.0,3.0,4189.0,0.0,698.1666666666666,0.8333333333333334,5.0,0
315,0,29.0,Female,Single,15.0,Research & Development,Laboratory Technician,2,Yes,10.0,9.0,3.0,3.0,4193.0,0.0,381.1818181818182,0.8181818181818182,9.0,1
316,0,38.0,Female,Married,25.0,Research & Development,Research Director,3,No,19.0,10.0,2.0,3.0,12061.0,0.0,603.05,0.5,10.0,0
317,0,42.0,Male,Single,2.0,Research & Development,Healthcare Representative,2,No,14.0,1.0,4.0,3.0,6781.0,0.0,452.06666666666666,0.06666666666666667,1.0,0
318,0,39.0,Male,Married,9.0,Research & Development,Manufacturing Director,2,No,10.0,10.0,1.0,3.0,5151.0,7.0,468.27272727272725,0.9090909090909091,3.0,0
319,0,36.0,Female,Married,5.0,Research & Development,Healthcare Representative,3,No,9.0,3.0,1.0,3.0,8008.0,0.0,800.8,0.3,3.0,0
320,0,54.0,Female,Married,17.0,Research & Development,Manufacturing Director,3,No,22.0,10.0,3.0,3.0,10739.0,0.0,466.9130434782609,0.43478260869565216,10.0,0
321,0,29.0,Male,Married,2.0,Research & Development,Research Scientist,1,No,6.0,5.0,2.0,3.0,2703.0,0.0,386.14285714285717,0.7142857142857143,5.0,0
322,0,26.0,Male,Single,1.0,Sales,Sales Executive,2,No,7.0,7.0,1.0,3.0,4294.0,0.0,536.75,0.875,7.0,0
323,0,37.0,Male,Single,19.0,Sales,Sales Executive,3,Yes,10.0,10.0,2.0,3.0,7642.0,0.0,694.7272727272727,0.9090909090909091,10.0,1
324,0,26.0,Female,Single,5.0,Sales,Sales Representative,1,No,5.0,4.0,3.0,3.0,2966.0,0.0,494.3333333333333,0.6666666666666666,4.0,0
325,0,31.0,Male,Divorced,7.0,Research & Development,Laboratory Technician,2,No,10.0,7.0,4.0,2.0,5915.0,1.0,537.7272727272727,0.6363636363636364,6.0,0
326,0,41.0,Male,Single,5.0,Research & Development,Healthcare Representative,2,No,11.0,3.0,2.0,1.0,6870.0,1.0,572.5,0.25,2.0,0
327,1,45.0,Female,Married,26.0,Sales,Sales Executive,2,No,5.0,1.0,1.0,3.0,4286.0,0.0,714.3333333333334,0.16666666666666666,1.0,0
328,0,43.0,Male,Married,14.0,Research & Development,Research Director,4,No,22.0,4.0,1.0,3.0,17159.0,1.0,746.0434782608696,0.17391304347826086,3.0,0
329,0,29.0,Male,Married,3.0,Research & Development,Research Director,3,No,10.0,10.0,3.0,3.0,11935.0,0.0,1085.0,0.9090909090909091,10.0,0
330,0,30.0,Male,Divorced,8.0,Sales,Sales Executive,3,No,10.0,8.0,3.0,4.0,7264.0,7.0,660.3636363636364,0.7272727272727273,1.0,0
331,0,40.0,Male,Married,1.0,Research & Development,Healthcare Representative,4,No,22.0,22.0,2.0,2.0,13503.0,11.0,587.0869565217391,0.9565217391304348,11.0,0
332,0,30.0,Female,Single,10.0,Research & Development,Manufacturing Director,3,No,9.0,7.0,3.0,3.0,9667.0,0.0,966.7,0.7,7.0,0
333,0,34.0,Male,Married,8.0,Research & Development,Laboratory Technician,2,No,6.0,4.0,3.0,4.0,4404.0,1.0,629.1428571428571,0.5714285714285714,3.0,0
334,0,56.0,Female,Married,6.0,Sales,Sales Executive,4,No,36.0,7.0,1.0,2.0,13212.0,7.0,357.0810810810811,0.1891891891891892,0.0,0
335,0,25.0,Male,Married,18.0,Sales,Sales Executive,2,No,6.0,3.0,3.0,2.0,6232.0,1.0,890.2857142857143,0.42857142857142855,2.0,0
336,0,42.0,Male,Married,2.0,Human Resources,Human Resources,2,No,10.0,4.0,1.0,4.0,6272.0,0.0,570.1818181818181,0.36363636363636365,4.0,0
